datetime,open,high,low,close,volume,BB_MIDDLE,BB_UPPER,BB_LOWER,BBWIDTH,MACD,MACD_signal,RSI,BBp,ADX,DMIp,DMIm,STOCH_K,STOCH_D,WR,min1,max2,buy,sell,buy_sell,div,BBSQ,buyORsell,bOs_N
2021-06-06 18:00:00,36157.47,36317.81,36112.51,36224.57,1700.256116,35905.40699999999,36664.22169888682,35146.59230111317,0.04226743336382874,-72.39930208284932,-134.45522020196637,51.99119756832141,0.7103036488804298,31.77317737926788,14.012213753068789,18.283486247914706,75.20097087378637,69.35501618122976,-24.79902912621362,,,0.0,0.0,,0,0,-7,0.4
2021-06-06 19:00:00,36224.65,36227.11,35907.17,36031.27,1984.566067,35958.736,36575.87066504174,35341.60133495826,0.03432460279147409,-67.03554048649676,-120.97128425887244,48.60059918474019,0.5587667523060739,31.134371999899724,13.011337961611396,20.709865984750714,56.43398058252396,66.77378640776692,-43.566019417476035,,,0.0,0.0,,0,0,-6,0.4117647058823529
2021-06-06 20:00:00,36031.27,36038.27,35830.07,35890.0,1562.95012,36000.155,36453.13554432528,35547.174455674714,0.025165477444487917,-73.33861963887466,-111.44475133487289,46.22784393754264,0.3784108927193827,30.779086189148757,12.081953763801122,20.642902583929434,42.71844660194174,58.117799352750694,-57.28155339805825,,,0.0,0.0,,0,0,-5,0.4235294117647059
2021-06-06 21:00:00,35889.99,35889.99,35705.0,35747.15,1409.824964,36011.85249999999,36421.93817838462,35601.76682161537,0.02277503932265772,-88.83659630749753,-106.92312032939782,43.89420588321305,0.1772595167884354,30.823526906440378,11.218954553083705,21.48996587428603,28.849514563106936,42.66731391585754,-71.15048543689306,,,0.0,0.0,,0,0,-4,0.43529411764705883
2021-06-06 22:00:00,35747.14,35995.28,35581.72,35971.67,2215.940472,36031.908500000005,36386.61538455233,35677.20161544768,0.019688487194749867,-82.05608541848778,-101.94971334721582,48.310815485988755,0.4150869314588667,31.23120986799201,10.41759848935307,22.409799013110458,53.27077036189842,41.61291050898237,-46.72922963810158,,,0.0,0.0,,0,0,-6,0.4117647058823529
2021-06-06 23:00:00,35971.67,35984.71,35860.0,35938.61,1420.884639,36018.0795,36364.16081180156,35671.99818819844,0.01921708856251248,-78.44587079031771,-97.24894483583621,47.71519381595373,0.38518666381274164,31.60977246613105,9.673482442987662,20.809095064064838,49.894820684584715,44.00503520319669,-50.10517931541529,,,0.0,0.0,,0,0,-5,0.4235294117647059
2021-06-07 00:00:00,35938.61,35950.0,35222.0,35554.86,3314.746947,35989.309,36387.81913769891,35590.79886230109,0.022146028849784886,-105.33590578567964,-98.86633702580491,41.34338958401926,-0.04509152829663043,33.34376022569581,8.982517800194726,31.741175589573434,27.57106884898291,43.57888663182202,-72.42893115101708,,,0.0,0.0,,0,0,-2,0.45882352941176474
2021-06-07 01:00:00,35557.11,35878.21,35488.0,35796.31,1913.510638,35979.640999999996,36387.389153948985,35571.89284605101,0.02266549318538165,-105.9422275850302,-100.28151513764998,46.21045421496537,0.2751908890028552,34.95389115974605,8.340907996688887,29.473943852762506,47.57057186402477,41.678820465864135,-52.42942813597523,,,0.0,0.0,,0,0,-4,0.43529411764705883
2021-06-07 02:00:00,35796.31,36420.0,35498.62,36293.02,4014.241959,35990.292,36419.63513077239,35560.94886922761,0.02385883008520118,-65.58637378677668,-93.34248686747533,54.56302131320491,0.8525478554360335,34.101807507681976,17.124274193325885,27.36865791624849,88.71347160559256,54.61837077286675,-11.286528394407442,,,0.0,0.0,,0,0,-8,0.38823529411764707
2021-06-07 03:00:00,36293.03,36900.0,36164.63,36679.08,3376.762241,36012.4135,36531.42940448339,35493.39759551662,0.028824277744305328,-2.4243193595684716,-75.15885336589396,59.78938255179049,1.14224091616574,31.916364866815446,23.692256729938208,25.413750129711676,86.83432657926113,74.37279001629283,-13.165673420738871,,36679.08,0.0,36679.08,-1.0,4,0,-11,0.35294117647058826
2021-06-07 04:00:00,36679.08,36759.49,36555.0,36641.4,2047.378616,36051.823,36635.59643428167,35468.04956571832,0.03238523801038725,44.083437163877534,-51.31039525993966,59.075156591792364,1.0049707346870531,29.887025833774146,21.99994974406516,23.5984791164022,84.58879618593572,86.71219812359647,-15.411203814064276,,,0.0,0.0,,0,0,-11,0.35294117647058826
2021-06-07 05:00:00,36641.4,36715.0,36285.44,36392.93,2248.535262,36064.841,36667.502430338165,35462.179569661836,0.033420994721045066,60.19780046585947,-29.008756114779832,54.4555846258041,0.7722000973381546,28.662821948075155,20.428522232749174,26.398069319609707,69.7812872467223,80.40147000397305,-30.218712753277693,,,0.0,0.0,,0,0,-9,0.3764705882352941
2021-06-07 06:00:00,36392.94,36545.01,36209.61,36250.01,1557.902089,36061.9155,36660.148112864,35463.682887136005,0.03317808300360517,60.73597680548846,-11.059809530726168,51.93964860120196,0.6572084971258166,27.71502478826192,18.969339892135466,25.872086229510415,61.26400476758057,71.87802940007953,-38.73599523241943,,,0.0,0.0,,0,0,-8,0.38823529411764707
2021-06-07 07:00:00,36250.01,36427.0,35968.45,36289.33,1956.685153,36068.0685,36673.31069348115,35462.82630651885,0.03356110923883546,63.60211430986237,3.872575237391544,52.58864858855769,0.6827875703174118,27.39595264308099,17.61438516202802,28.28510923904807,63.60727056019081,64.88418752483123,-36.39272943980919,,,0.0,0.0,,0,0,-8,0.38823529411764707
2021-06-07 08:00:00,36289.33,36360.0,36035.55,36070.17,1991.413672,36070.792499999996,36675.532294618424,35466.05270538157,0.03353071849577069,47.64000874008343,12.626061937929924,48.64558615850247,0.49948531582877687,27.099671426420695,16.35621317171465,26.264741689447664,50.54648390941586,58.47258641239575,-49.45351609058413,,,0.0,0.0,,0,0,-6,0.4117647058823529
2021-06-07 09:00:00,36071.97,36215.75,35850.66,36139.99,2349.826657,36084.3855,36682.12586843976,35486.64513156023,0.033130139818496565,40.16086477172212,18.133022504688366,49.933515324206,0.5465122509168499,27.231659828412653,15.187910832664345,27.563328871391914,54.7073897497019,56.28704807310286,-45.2926102502981,,,0.0,0.0,,0,0,-7,0.4
2021-06-07 10:00:00,36139.99,36314.73,35900.52,36103.26,2104.947141,36096.058000000005,36685.211363953094,35506.904636046915,0.032643640142260955,30.913435084963567,20.68910502074341,49.233987521762785,0.5061121606364714,26.988493452783757,15.744525491617074,25.594517478340993,52.518474374255185,52.59078267779099,-47.481525625744815,,,0.0,0.0,,0,0,-7,0.4
2021-06-07 11:00:00,36103.25,36393.52,36027.75,36269.68,3414.097362,36127.590500000006,36680.119050288195,35575.06194971182,0.030587622514609093,36.59167477949086,23.8696189724929,52.482158038643036,0.6285811384098462,26.479739413935103,15.888523527549905,23.76633577190979,62.43623361144222,56.55403257846643,-37.56376638855779,,,0.0,0.0,,0,0,-8,0.38823529411764707
2021-06-07 12:00:00,36269.67,36591.72,36269.66,36492.35,3055.881581,36146.6565,36722.599121458064,35570.71387854193,0.031866992813460754,58.386284500185866,30.772952078031498,56.493255630489614,0.8001110589148942,25.3150977403074,17.992590028777762,22.068738732962913,75.70619785458871,63.553635280095364,-24.29380214541129,,,0.0,0.0,,0,0,-9,0.3764705882352941
2021-06-07 13:00:00,36492.35,36580.0,36298.29,36376.47,1750.251616,36157.6065,36742.669933943966,35572.54306605604,0.032361845297694904,65.55247564275487,37.728856790976174,53.94137703164138,0.687042538724922,24.23364491138523,16.70740388319748,20.492398849451344,68.80035756853404,68.98092967818833,-31.199642431465964,,,0.0,0.0,,0,0,-9,0.3764705882352941
2021-06-07 14:00:00,36376.47,36777.47,36241.6,36611.31,2793.979523,36176.9435,36795.907943746584,35557.97905625342,0.0342187251803947,89.15364820279501,48.01381507333995,58.07460048265823,0.8508816252600732,22.55351087754355,18.75968206588554,19.02865486511838,79.55453257790352,74.68702933367541,-20.445467422096485,,,0.0,0.0,,0,0,-10,0.3647058823529412
2021-06-07 15:00:00,36611.31,36726.0,36257.56,36315.49,2447.685035,36191.154500000004,36809.08670222508,35573.222297774926,0.034148244827341884,83.03042626890237,55.01713731245245,51.772087406899495,0.6006061017311292,20.99338660877365,17.41970374743007,17.669464189120795,58.29039946338587,68.88176320327447,-41.70960053661413,,,0.0,0.0,,0,0,-8,0.38823529411764707
2021-06-07 16:00:00,36315.5,36316.51,35860.5,36054.96,4113.468993,36199.402500000004,36804.683696065884,35594.121303934124,0.03344150202843155,56.50379745833925,55.31446934162982,46.940497121826226,0.38068149073618074,20.79440700766253,16.17543830762431,23.3770212783279,19.469380753616207,52.43810426496853,-80.5306192463838,,,0.0,0.0,,0,0,-6,0.4117647058823529
2021-06-07 17:00:00,36054.96,36143.46,35950.0,36035.51,1564.360753,36213.8205,36786.60798760536,35641.03301239464,0.03163364040009869,33.52534152102453,50.95664377750876,46.5909205935437,0.34434846792354173,20.6096402547295,15.020049092770494,21.7072329395688,19.944756746258566,32.56817898775355,-80.05524325374144,,,0.0,0.0,,0,0,-6,0.4117647058823529
2021-06-07 18:00:00,36035.35,36079.63,35688.92,35793.35,2913.039382,36204.9045,36798.7279415782,35611.08105842179,0.032803480621152105,-4.1773819022782845,39.929838641551356,42.361034933716326,0.1534706520626663,21.170454566254175,13.947187784265221,25.044676129094302,9.59349593495935,16.335877811611372,-90.40650406504065,,,0.0,0.0,,0,0,-4,0.43529411764705883
2021-06-07 19:00:00,35793.36,35916.84,35575.0,35725.12,2633.342931,36194.229999999996,36815.26077906637,35573.199220933624,0.034316562560738104,-39.111795533164695,24.121511806608144,41.22537170805764,0.12231340554067953,21.979952926919356,12.95095951715112,25.424201137127657,12.484303142698153,14.007518607972022,-87.51569685730185,,,0.0,0.0,,0,0,-4,0.43529411764705883
2021-06-07 20:00:00,35725.12,35777.0,35400.0,35486.9,2789.006593,36190.832,36827.14823047234,35554.515769527665,0.03516449859303247,-85.03964698385971,2.2892800485145677,37.450295033833754,-0.05313063402254583,23.140822508110297,12.025890490251465,26.913086173926924,6.308667339397692,9.462155472351732,-93.69133266060231,,,0.0,0.0,,0,0,-2,0.45882352941176474
2021-06-07 21:00:00,35484.57,35682.12,35328.02,35634.46,2616.997634,36182.7395,36843.81670104896,35521.66229895104,0.03654102537199871,-108.28272657498746,-19.825121276185847,41.05119699388677,0.08531356161578009,24.381730500998923,11.166897889910633,26.3774281175538,21.141812411604498,13.311594297900115,-78.8581875883955,,,0.0,0.0,,0,0,-3,0.4470588235294118
2021-06-07 22:00:00,35634.45,35744.52,34000.08,34440.43,8750.144376,36090.11,37108.64720517033,35071.57279482967,0.05644411752529049,-220.50937328695727,-59.96197167834015,27.337046760423846,-0.3098280512610843,27.087286051943554,10.369261962076697,44.58104058415377,15.85481333194109,14.435097694314427,-84.14518666805891,,,0.0,0.0,,0,0,5,0.5411764705882353
2021-06-07 23:00:00,34440.44,34647.58,33563.4,34113.35,7836.220911,35961.8235,37272.45063771584,34651.19636228416,0.07288991548027819,-332.0151554919139,-114.37260844105492,24.88461240079141,-0.2051866418779932,29.881430217398986,9.628600079267963,47.35427947010674,17.110703873904338,18.035776539149975,-82.88929612609566,,,0.0,0.0,,0,0,7,0.5647058823529412
2021-06-08 00:00:00,34113.66,34291.54,33905.55,34147.92,3330.645468,35837.1495,37336.4006224992,34337.8983775008,0.08367022173452705,-412.8358663499457,-174.0652600228331,25.643876058850637,-0.06335775729956317,32.475992493524444,8.940842659927227,43.97182960460389,18.18628716860544,17.05060145815029,-81.81371283139455,,,0.0,0.0,,0,0,7,0.5647058823529412
2021-06-08 01:00:00,34147.92,34182.8,33300.0,33552.79,5918.137625,35695.1425,37482.991413878975,33907.29358612103,0.10017323303185993,-518.9270082454459,-243.03760966735572,21.59673024938428,-0.09914248999706719,35.21392579839136,8.302210807846471,48.57596912019015,7.269365371951469,14.188785471487085,-92.73063462804852,,,0.0,0.0,,0,0,11,0.611764705882353
2021-06-08 02:00:00,33556.96,34068.01,33340.0,33670.35,7752.349081,35566.159499999994,37547.23269130959,33585.0863086904,0.11140214288864084,-586.7551454430286,-311.78111682249033,24.14350407016552,0.021519571231296993,37.75629230071547,7.709195548796453,45.10625586210351,10.649984040121078,12.03521219355933,-89.35001595987893,,,0.0,0.0,,0,0,11,0.611764705882353
2021-06-08 03:00:00,33669.79,33961.9,33553.39,33776.06,3102.17465,35440.496,37543.513708586324,33337.478291413674,0.11867879662780821,-624.777473900991,-374.3803882381905,26.456844979550127,0.10427437362882307,40.11706107681901,7.158538550272269,41.88437942759439,13.68983772685307,10.536395712975207,-86.31016227314693,,,0.0,0.0,,0,0,10,0.6
2021-06-08 04:00:00,33776.06,33886.21,32351.0,32709.92,9712.075496,35272.483499999995,37678.73581580941,32866.23118419058,0.13643792991267042,-732.4952765442722,-446.00336589940684,19.87398444005565,-0.032480214806152825,42.768346963944936,6.647214218415501,51.7514643321759,8.203885714285676,10.847902493753274,-91.79611428571432,,,0.0,0.0,,0,0,18,0.6941176470588235
2021-06-08 05:00:00,32709.92,32887.82,32424.32,32817.09,6571.652986,35106.3385,37711.07285261968,32501.604147380312,0.148391114762349,-799.9928683719918,-516.8012663939238,21.975587939752558,0.06056008212553178,45.2302551807811,6.172413073741113,48.054930160700074,11.753595376130594,11.215772939089781,-88.24640462386941,,,0.0,0.0,,0,0,17,0.6823529411764706
2021-06-08 06:00:00,32817.09,33155.0,32660.0,32840.38,4227.435963,34943.1945,37689.88403387034,32196.50496612966,0.15720883984263878,-841.9009774140432,-581.8212085979477,22.451614230395293,0.11720928520142149,46.83885235127582,8.578486195451339,44.622434282758675,12.90402535557389,10.95383548199672,-87.09597464442611,,,0.0,0.0,,0,0,17,0.6823529411764706
2021-06-08 07:00:00,32840.39,32986.4,32481.83,32892.95,4182.810042,34774.35799999999,37591.944297447204,31956.77170255278,0.1620496514959219,-860.9470347110619,-637.6463738205706,23.584882917539304,0.16613125537546292,48.41516221195567,7.965737037862914,43.27270564592538,14.534829146362002,13.064149959355495,-85.465170853638,,,0.0,0.0,,0,0,16,0.6705882352941177
2021-06-08 08:00:00,32892.95,32945.0,32537.54,32596.49,2934.497913,34579.564999999995,37435.472666143454,31723.657333856532,0.1651789238033192,-889.7070268767275,-688.058504431802,21.662330801908894,0.15281177968231,49.878878460259926,7.396755697030533,40.18179742703329,6.884492854418646,11.44111578545151,-93.11550714558136,,,0.0,0.0,,0,0,19,0.7058823529411764
2021-06-08 09:00:00,32596.49,33246.09,32123.0,32966.7,6805.536932,34409.0765,37220.07483154871,31598.0781684513,0.16338702560347437,-872.5682522532297,-724.9604539960876,29.401696789343532,0.2434405271942413,51.420325564711156,6.8684158976032155,41.26197924849725,23.0897646414887,14.836362214089784,-76.9102353585113,,,0.0,0.0,,0,0,16,0.6705882352941177
2021-06-08 10:00:00,32966.7,33373.01,32859.97,32912.25,4529.950734,34224.1235,36908.95947982821,31539.287520171794,0.15689728210735382,-853.5402291700157,-750.6764090308733,28.94869681387722,0.25568833443524835,52.53299374064305,7.571805430196435,38.31469446333674,21.793335395082746,17.255864296996695,-78.20666460491725,,,0.0,0.0,,0,0,16,0.6705882352941177
2021-06-08 11:00:00,32912.2,32970.18,32666.65,32813.52,3784.332542,34049.025,36613.66035260095,31484.389647399054,0.15064368818789658,-836.7811768313259,-767.8973625909639,28.103189569195834,0.2591265754901557,53.663124480513446,7.030962090930968,37.405267306459535,19.067132032958465,21.316744023176636,-80.93286796704153,,,0.0,0.0,,0,0,17,0.6823529411764706
2021-06-08 12:00:00,32813.51,33188.77,32651.52,32805.07,4434.176311,33886.5305,36324.73490416369,31448.326095836313,0.14390404495164763,-814.7889713546174,-777.2756843436947,28.027737940506256,0.27822603835978493,54.069167242769524,8.861088994460557,34.733462066504146,27.01716721197186,22.62587821333769,-72.98283278802813,,,0.0,0.0,,0,0,17,0.6823529411764706
2021-06-08 13:00:00,32805.07,33247.25,32695.33,33089.99,3718.698122,33739.254499999995,35978.64129936201,31499.867700637977,0.13274666749747047,-765.5446061675611,-774.9294687084681,34.42108315570579,0.3550352042387305,54.26318994627979,8.889701512404672,32.252500117532726,44.591752976657,30.22535074052911,-55.408247023343,,,0.0,0.0,,0,0,15,0.6588235294117647
2021-06-08 14:00:00,33084.43,33179.23,32810.7,32882.06,2399.625682,33593.689999999995,35641.14009532396,31546.239904676033,0.12189492105951817,-734.8256916076425,-766.908713288303,32.17483258855076,0.32621554448988943,54.44335388123748,8.25472274434966,29.948749787699057,36.851150597145185,36.15335692859135,-63.148849402854815,,,0.0,0.0,,0,0,16,0.6705882352941177
2021-06-08 15:00:00,32882.06,32952.24,32364.93,32383.8,4139.345669,33426.623999999996,35277.64735798506,31575.600642014935,0.11075143921115463,-742.1313194867689,-761.9532345279963,27.537376748328057,0.21831149631326988,55.007108964443404,7.665099614789056,33.03734384661609,13.40867142071244,31.617191664838206,-86.59132857928756,,,0.0,0.0,,0,0,20,0.7176470588235294
2021-06-08 16:00:00,32383.8,32530.02,31428.63,31769.41,11267.834619,33240.7495,34962.77400876224,31518.72499123776,0.1036092467627566,-788.4089320076091,-767.2443740239189,23.113508680366053,0.0727878748202105,56.11636622019132,7.1175924335777045,41.197392850644285,13.452178409723354,21.237333475860325,-86.54782159027666,,,0.0,0.0,,0,0,25,0.7764705882352941
2021-06-08 17:00:00,31769.42,31839.98,31000.0,31705.24,10762.994851,33044.2885,34490.99080583065,31597.58619416936,0.0875614135756407,-820.8005777745129,-777.9556147740378,22.70326629591537,0.03720661997868053,57.34184380617523,6.6091929172409944,42.847950847342005,24.434812435685615,17.098554088707136,-75.56518756431439,31705.24,,31705.24,0.0,1.0,0,0,25,0.7764705882352941
2021-06-08 18:00:00,31705.25,32378.36,31563.52,32174.17,6657.563975,32930.97549999999,34268.105129167954,31593.845870832036,0.08120801821786053,-799.4172743920681,-782.247946697644,32.17683032493623,0.2170036907824241,56.99677966035333,12.389046144401657,39.78738261218785,49.48019603794326,29.122395627784076,-50.51980396205674,,,0.0,0.0,,0,0,22,0.7411764705882353
2021-06-08 19:00:00,32174.17,32210.52,31851.85,32156.31,3170.233084,32833.1235,34089.95294580521,31576.29405419479,0.07655862810647372,-774.978534949274,-780.7940643479701,32.01588591533276,0.23074568619515956,56.67636295844968,11.504114191703325,36.94542643756586,48.72756541270371,40.88085796211086,-51.27243458729629,,,0.0,0.0,,0,0,22,0.7411764705882353
2021-06-08 20:00:00,32157.97,32782.69,32053.91,32735.9,4963.573958,32762.522500000003,33856.45492972069,31668.59007027932,0.06677949963838625,-700.7646112225848,-764.7881737228931,42.131633254057256,0.4878317438642894,54.99505901579054,17.228690125632685,34.30646717027039,73.15181984062436,57.11986043042378,-26.848180159375644,,,0.0,0.0,,0,0,18,0.6941176470588235
2021-06-08 21:00:00,32735.9,32999.35,32589.24,32864.18,3884.369199,32728.091999999997,33758.81694701742,31697.367052982572,0.06298716998335394,-624.400715444106,-736.7106820671358,44.11370160561039,0.5660156719762138,52.96063463671666,18.50399717343081,31.85600502601184,78.55761248372315,66.81233257901708,-21.442387516276852,,,0.0,0.0,,0,0,17,0.6823529411764706
2021-06-08 22:00:00,32864.19,33841.98,32661.95,33596.12,5955.165172,32724.3805,33741.26097928786,31707.50002071214,0.06214818821629691,-499.06739944564833,-689.1820255428385,53.830695835573394,0.9286341992770379,49.6202989888791,26.128853555790066,29.58057592009408,91.34898908507448,81.01947380314066,-8.651010914925521,,,0.0,0.0,,0,0,11,0.611764705882353
2021-06-08 23:00:00,33596.15,33781.65,33260.56,33451.46,3935.237252,32708.1505,33662.81380676475,31753.487193235243,0.058374643149862876,-406.7242326413325,-632.6904669625374,51.90967288191531,0.8893045300541573,46.518558779946616,24.262506739576345,27.467677488773433,86.25887585415789,85.38849247431851,-13.741124145842113,,,0.0,0.0,,0,0,12,0.6235294117647059
2021-06-09 00:00:00,33456.2,33795.84,33343.88,33437.9,2250.438206,32744.5495,33753.46742965422,31735.63157034578,0.061623564535784534,-330.82227308143047,-572.316828186316,51.723341909694824,0.8436109517042817,43.61286416484694,22.691542031895032,25.505700394819954,85.78174371388957,87.79653621770733,-14.218256286110433,,,0.0,0.0,,0,0,12,0.6235294117647059
2021-06-09 01:00:00,33437.91,33646.98,33280.19,33380.81,2109.116598,32772.735499999995,33820.91933125484,31724.551668745153,0.0639668196910107,-272.1390594391123,-512.2812744368753,50.89502387508602,0.7900609997351518,41.021531933514765,21.070717500960864,24.406083971753574,83.77293295519304,85.2711841744135,-16.22706704480697,,,0.0,0.0,,0,0,13,0.6352941176470588
2021-06-09 02:00:00,33380.8,33540.47,32858.68,32886.11,3656.210678,32775.022,33824.02632207422,31726.017677925774,0.06401242519832467,-262.5241302887807,-462.32984560725635,44.27796838900989,0.5529492575303914,39.27854239074206,19.565666164594862,27.365470828269,66.36605465203831,78.64024377370697,-33.633945347961685,,,0.0,0.0,,0,0,16,0.6705882352941177
2021-06-09 03:00:00,32886.11,33049.99,32441.4,32510.73,2920.949523,32755.911,33809.78470294741,31702.037297052593,0.06434708550450066,-281.94418117461464,-426.252712720728,40.025508596230324,0.3836762890494877,38.231622757164914,18.168118507000052,30.037030366704258,53.15765768935734,67.76554843219623,-46.84234231064266,,,0.0,0.0,,0,0,19,0.7058823529411764
2021-06-09 04:00:00,32510.73,33248.9,32396.82,32870.77,3740.133883,32769.625,33821.90098162013,31717.34901837987,0.06422264408702441,-265.2251423020134,-394.0471986369852,45.43811222695031,0.5480601105445121,36.86184579371908,18.963433978956704,27.891528091580714,65.82629012167554,61.78333415435707,-34.17370987832445,,,0.0,0.0,,0,0,17,0.6823529411764706
2021-06-09 05:00:00,32870.77,33100.0,32610.73,32863.07,3054.194549,32764.4435,33813.649613477624,31715.237386522378,0.06404541029226533,-249.71791648474027,-365.1813422065362,45.34386191153506,0.5470005362783763,35.58991005127693,17.60890291827544,25.89927599357812,65.55535225441409,61.51310002181566,-34.44464774558591,,,0.0,0.0,,0,0,17,0.6823529411764706
2021-06-09 06:00:00,32862.25,32985.89,32536.49,32967.6,2887.155355,32767.211,33818.34888935504,31716.07311064496,0.06415791013492354,-226.38401692821935,-337.4218771508729,46.95251443402499,0.5953200346164643,34.527708993813114,16.35112408478048,24.897457188154473,69.23342176932971,66.87168804847312,-30.766578230670294,,,0.0,0.0,,0,0,16,0.6705882352941177
2021-06-09 07:00:00,32969.02,33784.85,32900.01,33502.57,5609.195734,32801.6635,33903.1553531227,31700.17164687731,0.06716073123076176,-162.84692763713974,-302.50688724812625,54.35664433624019,0.8181623622603063,32.234053023295495,24.26409405389157,23.119067318604287,85.1035348437101,73.29743628915129,-14.89646515628991,,,0.0,0.0,,0,0,12,0.6235294117647059
2021-06-09 08:00:00,33502.57,34360.0,33423.2,34203.9,7580.074294,32871.604999999996,34139.13635670541,31604.07364329458,0.07712013798568174,-55.26479904082953,-253.0584696066669,61.87028551773471,1.0255471562703307,30.995121172212485,28.97867003922967,21.467705306576566,93.77628929689219,82.70441530331067,-6.223710703107807,,,0.0,0.0,,0,0,7,0.5647058823529412
2021-06-09 09:00:00,34203.89,34512.95,34080.0,34169.05,6543.907816,32925.558,34317.941247432405,31533.17475256759,0.08457765529333827,26.872934759492637,-197.07218873343498,61.33001532501921,0.946533668906545,30.05764519307031,28.609252433874744,19.93429773234097,86.01486759060468,88.29823057706899,-13.985132409395314,,,0.0,0.0,,0,0,7,0.5647058823529412
2021-06-09 10:00:00,34168.11,34299.03,33808.0,34056.25,4863.509494,32984.2675,34465.135593686915,31503.399406313092,0.08979238927691277,81.92132527770445,-141.2734859312071,59.518379151614084,0.8619439518516082,28.64436151344837,26.565734338117664,21.61660170682482,78.41815011365098,86.06976900038262,-21.581849886349026,,,0.0,0.0,,0,0,8,0.5764705882352941
2021-06-09 11:00:00,34056.25,34385.0,33967.68,33999.48,4508.544055,33065.0515,34583.78941684201,31546.313583157993,0.09186363534573708,119.5881688626032,-89.10115497244502,58.58050301657553,0.8076332294195327,27.469534302385345,25.649133348274823,20.072558682325365,75.7354226819716,80.05614679540909,-24.264577318028408,,,0.0,0.0,,0,0,8,0.5764705882352941
2021-06-09 12:00:00,33999.48,34730.0,33925.6,34477.15,5187.114595,33200.438500000004,34715.619612471535,31685.257387528472,0.09127476508911359,185.84112967614055,-34.11269804272789,63.75571018080787,0.921306565100146,26.932525047568124,27.92991905364436,18.638804451549824,89.16285927360947,81.10547735641069,-10.837140726390528,,,0.0,0.0,,0,0,5,0.5411764705882353
2021-06-09 13:00:00,34476.8,35045.55,34352.37,34972.42,6329.577646,33363.7975,34904.50835380297,31823.08664619703,0.09235824272119932,275.1395901950964,27.737759604836985,68.19323825833511,1.0220390626928466,26.88299394609739,29.621084403696944,17.307461242655613,97.23905418823342,87.37911204793816,-2.7609458117665664,,,0.0,0.0,,0,0,1,0.49411764705882355
2021-06-09 14:00:00,34972.42,35450.0,34830.0,34891.62,8640.940624,33499.67,35077.4968512169,31921.843148783097,0.09419954591892407,335.52169358297397,89.29454640046441,66.75723999610307,0.9410971960980574,27.343393484585622,32.138995878774345,16.0712139819077,81.71152699808077,89.37114681997456,-18.288473001919222,,,0.0,0.0,,0,0,2,0.5058823529411764
2021-06-09 15:00:00,34891.62,35199.61,34769.2,35082.33,5085.257265,33645.971000000005,35241.848610594185,32050.09338940582,0.09486292493054703,394.21933357002854,150.27950383437727,68.44616933335865,0.9500216653409936,27.62603136307581,29.84335326577632,15.614803158384138,87.95780137430488,88.9694608535397,-12.04219862569512,,,0.0,0.0,,0,0,0,0.4823529411764706
2021-06-09 16:00:00,35087.22,35369.79,34512.94,34672.51,7815.092664,33742.8015,35341.185590712616,32144.41740928739,0.09473926405977952,403.02279140697647,200.82816134889714,61.24520196760761,0.7908276256633361,27.293793775779534,27.711685132054516,17.357233844415997,74.53507490550842,81.40146775929803,-25.464925094491576,,,0.0,0.0,,0,0,3,0.5176470588235295
2021-06-09 17:00:00,34672.52,36736.0,34658.97,36357.11,17365.212501,33917.448000000004,35841.70073400353,31993.19526599648,0.11346683476914436,539.7112802542033,268.60478512995843,73.55930711982948,1.133924524800891,28.296297119550978,38.82414974982128,16.117431403567807,91.26816587465837,84.58701405149056,-8.73183412534164,,,0.0,0.0,,0,0,-8,0.38823529411764707
2021-06-09 18:00:00,36356.42,36699.0,36070.05,36488.03,7745.256902,34062.0435,36294.556303676625,31829.530696323378,0.13108507736340738,651.096605890707,345.1031492821082,74.24423634071456,1.0433309264799626,29.22719307901909,36.05099614768175,14.966186283145136,94.09526349502677,86.63283475839785,-5.904736504973229,,,0.0,0.0,,0,0,-9,0.3764705882352941
2021-06-09 19:00:00,36488.02,37000.0,36263.16,36536.51,6431.360713,34216.295999999995,36684.99837861194,31747.59362138805,0.14429980256261207,734.8117572308765,423.04487087186186,74.50758141643584,0.969925824210647,30.331584238955177,36.35355406229513,13.897172959816592,89.61601967957957,91.6598163497549,-10.383980320420434,,,0.0,0.0,,0,0,-10,0.3647058823529412
2021-06-09 20:00:00,36536.51,36798.9,35816.0,35886.37,6223.894958,34338.7195,36886.4669417464,31790.972058253596,0.14838919323980054,740.1636080415556,486.4686183058007,64.92097758091194,0.8037291834035041,30.528426910280302,33.75687159005105,16.97201222337268,72.83822643469867,85.51650320310166,-27.161773565301328,,,0.0,0.0,,0,0,-5,0.4235294117647059
2021-06-09 21:00:00,35886.37,36435.35,35650.16,36260.45,4818.232787,34482.7015,37126.19090271857,31839.212097281434,0.15332263933662896,765.7628801628307,542.3274706772067,67.51121774883032,0.83625035496109,30.413609437801124,31.34566644265615,17.282052457762052,79.32369715947209,80.59264775791678,-20.67630284052791,,,0.0,0.0,,0,0,-8,0.38823529411764707
2021-06-09 22:00:00,36260.45,36506.86,36112.0,36368.19,2979.201869,34656.8055,37316.163968950365,31997.447031049636,0.15346818211218943,785.6872912874023,590.9994347992459,68.23864364460923,0.8217664184767609,30.38349415007497,29.797480643219217,16.047620123272928,80.20645363408528,77.45612574275201,-19.793546365914715,,,0.0,0.0,,0,0,-8,0.38823529411764707
