datetime,open,high,low,close,volume,BB_MIDDLE,BB_UPPER,BB_LOWER,BBWIDTH,MACD,MACD_signal,RSI,BBp,ADX,DMIp,DMIm,STOCH_K,STOCH_D,min,max,RSImin,RSImax,MACD_cross
2021-06-06 13:00:00,36015.69,36152.0,35800.93,35868.13,1627.820547,35893.233,36623.44306532316,35163.02293467684,0.040687895978785804,-125.0430273400998,-192.92093123583794,45.28983964835516,0.48281111067067173,35.05432946803042,10.906782510383891,21.213183513371252,62.86047259770904,72.18285594526807,,,,,
2021-06-06 14:00:00,35868.12,36121.64,35800.0,35869.81,1652.086631,35882.9305,36608.08822488277,35157.772775117235,0.04041797672476985,-127.61758940660366,-179.8602628699911,45.31978573590733,0.49095334742374447,34.845086775775826,10.127725162345117,19.714531334611255,56.99525685571098,64.07274315114005,,,,,
2021-06-06 15:00:00,35869.8,36013.26,35550.0,35639.03,2353.645149,35863.826499999996,36593.77239873878,35133.88060126121,0.040706526323329405,-146.59015887288842,-173.20624207057057,41.92495389653199,0.34601838274014224,35.331900007287366,9.404314968094548,22.835620419308192,21.725816509833336,47.193848654417785,35639.03,,41.92495389653199,,
2021-06-06 16:00:00,35639.03,36218.0,35450.0,36111.03,3144.469682,35867.371999999996,36601.59964038086,35133.14435961913,0.0409412566039611,-122.13175505610707,-162.99134466767788,50.149768401918756,0.6659281036284679,34.7357802669206,12.192033728900515,21.20450204938781,64.1776699029125,47.632914422818935,,,,,
2021-06-06 17:00:00,36111.03,36429.28,36053.0,36157.47,2323.523263,35886.2985,36630.37701389012,35142.21998610987,0.04146866882301202,-97.8727588412512,-149.96762750239256,50.8867725281468,0.6822196817525941,33.1993255883059,15.090085029935835,19.689892496163655,68.68640776699041,51.52996472657875,,,,,
2021-06-06 18:00:00,36157.47,36317.81,36112.51,36224.57,1700.256116,35905.407,36664.22169888677,35146.592301113225,0.04226743336382589,-72.39835867553484,-134.453773737021,51.991203433796834,0.7103036488804392,31.772617988823082,14.012220317441962,18.2834696514739,75.20097087378637,69.35501618122976,,36224.57,,51.991203433796834,
2021-06-06 19:00:00,36224.65,36227.11,35907.17,36031.27,1984.566067,35958.736,36575.87066504167,35341.60133495832,0.034324602791470454,-67.03466955369367,-120.96995290035554,48.60060928994524,0.5587667523060802,31.133848422857007,13.011346147646321,20.709845505751193,56.43398058252396,66.77378640776692,,,,,
2021-06-06 20:00:00,36031.27,36038.27,35830.07,35890.0,1562.95012,36000.155,36453.135544325196,35547.1744556748,0.025165477444483067,-73.33782012683514,-111.44352634565148,46.22785662614265,0.3784108927193593,30.778595066131114,12.081963167680254,20.642883697594375,42.71844660194174,58.117799352750694,,,,,
2021-06-06 21:00:00,35889.99,35889.99,35705.0,35747.15,1409.824964,36011.85249999999,36421.938178384524,35601.76682161546,0.022775039322652468,-88.83586632647348,-106.92199434181587,43.89422080454334,0.17725951678836097,30.823064976267446,11.2189648395052,21.48994681142799,28.849514563106936,42.66731391585754,,,,,
2021-06-06 22:00:00,35747.14,35995.28,35581.72,35971.67,2215.940472,36031.9085,36386.615384552206,35677.20161544779,0.01968848719474341,-82.05541196445847,-101.9486778663444,48.310824222890105,0.4150869314588491,31.230774358384934,10.417609381171795,22.40977977360983,53.27077036189842,41.61291050898237,,,,,
2021-06-06 23:00:00,35971.67,35984.71,35860.0,35938.61,1420.884639,36018.0795,36364.16081180144,35671.99818819856,0.019217088562506014,-78.44525019622961,-97.24799233232145,47.71520311243216,0.385186663812703,31.609361583822505,9.673493712348971,20.809079684532755,49.894820684584715,44.00503520319669,,,,,
2021-06-07 00:00:00,35938.61,35950.0,35222.0,35554.86,3314.746947,35989.308999999994,36387.8191376988,35590.798862301184,0.022146028849779228,-105.33534306511865,-98.8654624788809,41.343403824330665,-0.04509152829676063,33.34337073344579,8.982529260950674,31.74114554485689,27.57106884898291,43.57888663182202,35554.86,,41.343403824330665,,DOWN
2021-06-07 01:00:00,35557.11,35878.21,35488.0,35796.31,1913.510638,35979.641,36387.38915394889,35571.892846051116,0.022665493185375984,-105.94171130374161,-100.28071224385306,46.2104629411248,0.27519088900279015,34.95352187412824,8.34091949791586,29.47391898985719,47.57057186402477,41.678820465864135,,,,,
2021-06-07 02:00:00,35796.31,36420.0,35498.62,36293.02,4014.241959,35990.292,36419.6351307723,35560.9488692277,0.023858830085196327,-65.58588944668736,-93.34174768441993,54.5630224036388,0.8525478554361052,34.1014631771121,17.124273952409485,27.368637446832427,88.71347160559256,54.61837077286675,,,,,UP
2021-06-07 03:00:00,36293.03,36900.0,36164.63,36679.08,3376.762241,36012.4135,36531.42940448331,35493.3975955167,0.028824277744300884,-2.423858023896173,-75.15816975231517,59.789380038879536,1.1422409161658391,31.916046478725168,23.692248923355997,25.413733379380005,86.83432657926113,74.37279001629283,,36679.08,,59.789380038879536,
2021-06-07 04:00:00,36679.08,36759.49,36555.0,36641.4,2047.378616,36051.823,36635.59643428161,35468.049565718386,0.032385238010383614,44.08387468767614,-51.30976086431691,59.075154578508865,1.0049707346871097,29.886731187550737,21.999944309342855,23.598465508594334,84.58879618593572,86.71219812359647,,,,,
2021-06-07 05:00:00,36641.4,36715.0,36285.44,36392.93,2248.535262,36064.841,36667.5024303381,35462.1795696619,0.03342099472104143,60.19821034175402,-29.00816662310272,54.45558556983999,0.7722000973381843,28.662548112922526,20.428518750545894,26.398053896853245,69.7812872467223,80.40147000397305,,,,,
2021-06-07 06:00:00,36392.94,36545.01,36209.61,36250.01,1557.902089,36061.915499999996,36660.14811286392,35463.68288713607,0.03317808300360114,60.73635820702475,-11.059261657077222,51.93965095605761,0.6572084971258418,27.714769870770706,18.969338007491427,25.872072394585167,61.26400476758057,71.87802940007953,,,,,
2021-06-07 07:00:00,36250.01,36427.0,35968.45,36289.33,1956.685153,36068.0685,36673.310693481086,35462.82630651892,0.03356110923883182,63.602469636287424,3.873084601595711,52.58865054150016,0.6827875703174315,27.395714538638178,17.614384575023216,28.285094321120503,63.60727056019081,64.88418752483123,,,,,
2021-06-07 08:00:00,36289.33,36360.0,36035.55,36070.17,1991.413672,36070.792499999996,36675.53229461836,35466.05270538163,0.03353071849576706,47.640336726326495,12.626535026541871,48.645590045072645,0.4994853158287768,27.099448896365345,16.356213629448092,26.264729447394053,50.54648390941586,58.47258641239575,36070.17,,48.645590045072645,,
2021-06-07 09:00:00,36071.97,36215.75,35850.66,36139.99,2349.826657,36084.3855,36682.125868439696,35486.6451315603,0.033130139818492936,40.161168439772155,18.13346170918793,49.93351845093032,0.546512250916855,27.231451354228632,15.187912122369537,27.56331654267955,54.7073897497019,56.28704807310286,,,,,
2021-06-07 10:00:00,36139.99,36314.73,35900.52,36103.26,2104.947141,36096.058,36685.21136395302,35506.90463604697,0.03264364014225733,30.91371582476131,20.689512532302608,49.23399095940695,0.5061121606364782,26.988298533669496,15.74452630667211,25.594507383298883,52.518474374255185,52.59078267779099,,,,,
2021-06-07 11:00:00,36103.25,36393.52,36027.75,36269.68,3414.097362,36127.590500000006,36680.11905028812,35575.06194971189,0.030587622514605065,36.59193609106296,23.86999724405468,52.48215971461247,0.6285811384098632,26.479557414054984,15.88852419249404,23.766327564600527,62.43623361144222,56.55403257846643,,,,,
2021-06-07 12:00:00,36269.67,36591.72,36269.66,36492.35,3055.881581,36146.6565,36722.59912145799,35570.713878542,0.03186699281345673,58.38652978288155,30.77330375182006,56.493255421852396,0.8001110589149322,25.314928494728694,17.99258939941948,22.068732117835076,75.70619785458871,63.553635280095364,,,,,
2021-06-07 13:00:00,36492.35,36580.0,36298.29,36376.47,1750.251616,36157.6065,36742.6699339439,35572.5430660561,0.03236184529769128,65.55270457063307,37.72918391558267,53.941377891323825,0.687042538724943,24.233487414016533,16.7074040059586,20.492393574203458,68.80035756853404,68.98092967818833,,,,,
2021-06-07 14:00:00,36376.47,36777.47,36241.6,36611.31,2793.979523,36176.9435,36795.90794374652,35557.97905625348,0.034218725180391076,89.15386367728206,48.01411986792255,58.074599704031606,0.8508816252601102,22.553364887390536,18.759681131286353,19.028650714559838,79.55453257790352,74.68702933367541,,36611.31,,58.074599704031606,
2021-06-07 15:00:00,36611.31,36726.0,36257.56,36315.49,2447.685035,36191.1545,36809.08670222501,35573.222297774984,0.034148244827338275,83.03062651365326,55.01742119706871,51.772088834954154,0.6006061017311457,20.993251185636126,17.41970351533342,17.669460979891433,58.29039946338587,68.88176320327447,,,,,
2021-06-07 16:00:00,36315.5,36316.51,35860.5,36054.96,4113.468993,36199.4025,36804.68369606581,35594.12130393418,0.03344150202842794,56.50398164359649,55.31473328637426,46.94049989167277,0.3806814907361738,20.794280462664172,16.17543864027418,23.377015783832704,19.469380753616207,52.43810426496853,,,,,
2021-06-07 17:00:00,36054.96,36143.46,35950.0,36035.51,1564.360753,36213.8205,36786.6079876053,35641.033012394706,0.03163364040009507,33.52551088324253,50.956888805747916,46.59092344869201,0.34434846792352397,20.609521941641333,15.020049874314806,21.707228520626995,19.944756746258566,32.56817898775355,,,,,DOWN
2021-06-07 18:00:00,36035.35,36079.63,35688.92,35793.35,2913.039382,36204.9045,36798.72794157814,35611.081058421856,0.03280348062114849,-4.177227573869459,39.93006552982445,42.361038695034054,0.15347065206262808,21.17034352049478,13.947188917529378,25.044670758007225,9.59349593495935,16.335877811611372,,,,,
2021-06-07 19:00:00,35793.36,35916.84,35575.0,35725.12,2633.342931,36194.229999999996,36815.2607790663,35573.19922093369,0.03431656256073449,-39.1116551552841,24.121721392802733,41.22537567303762,0.12231340554063971,21.9798485378573,12.9509609208709,25.424196015818552,12.484303142698153,14.007518607972022,,,,,
2021-06-07 20:00:00,35725.12,35777.0,35400.0,35486.9,2789.006593,36190.832,36827.148230472274,35554.51576952773,0.03516449859302886,-85.03952040954027,2.289473032334127,37.45029955523897,-0.053130634022602756,23.14072419375721,12.025892096701012,26.91308093075889,6.308667339397692,9.462155472351732,,,,,
2021-06-07 21:00:00,35484.57,35682.12,35328.02,35634.46,2616.997634,36182.7395,36843.816701048905,35521.6622989511,0.03654102537199549,-108.28261158146779,-19.824943890426265,41.05120042841236,0.08531356161574358,24.38163783050466,11.166899642870051,26.377423411814306,21.141812411604498,13.311594297900115,,,,,
2021-06-07 22:00:00,35634.45,35744.52,34000.08,34440.43,8750.144376,36090.11,37108.647205170295,35071.572794829706,0.05644411752528847,-220.5092740550972,-59.96180992336046,27.337051143956202,-0.30982805126111324,27.087198379267374,10.369263815091589,44.581031073507596,15.85481333194109,14.435097694314427,,,,,
2021-06-07 23:00:00,34440.44,34647.58,33563.4,34113.35,7836.220911,35961.8235,37272.45063771581,34651.19636228419,0.07288991548027657,-332.01507117858273,-114.37246217440494,24.88461673232888,-0.2051866418780089,29.881347270437082,9.62860199415983,47.354269911523275,17.110703873904338,18.035776539149975,,,,,
2021-06-08 00:00:00,34113.66,34291.54,33905.55,34147.92,3330.645468,35837.1495,37336.40062249917,34337.89837750083,0.08367022173452543,-412.8357946375254,-174.0651286670291,25.643880242021467,-0.0633577572995741,32.475914035666,8.940844605519384,43.97182155244912,18.18628716860544,17.05060145815029,,,,,
2021-06-08 01:00:00,34147.92,34182.8,33300.0,33552.79,5918.137625,35695.1425,37482.99141387895,33907.29358612105,0.10017323303185871,-518.9269494119362,-243.03749281601057,21.596734241850044,-0.0991424899970745,35.213851594783506,8.302212758875042,48.57596060210231,7.269365371951469,14.188785471487085,,,,,
2021-06-08 02:00:00,33556.96,34068.01,33340.0,33670.35,7752.349081,35566.1595,37547.232691309575,33585.08630869043,0.11140214288863959,-586.7550970675366,-311.78101366631586,24.14350764710315,0.021519571231289884,37.75622213276743,7.709197484980273,45.10624868098065,10.649984040121078,12.03521219355933,,,,,
2021-06-08 03:00:00,33669.79,33961.9,33553.39,33776.06,3102.17465,35440.496,37543.5137085863,33337.478291413696,0.11867879662780698,-624.7774340160686,-374.38029773626647,26.45684819568139,0.10427437362881896,40.116994729805256,7.158540455519169,41.884373387580226,13.68983772685307,10.536395712975207,,,,,
2021-06-08 04:00:00,33776.06,33886.21,32351.0,32709.92,9712.075496,35272.4835,37678.7358158094,32866.231184190605,0.1364379299126696,-732.4952468330448,-446.0032875556222,19.873987394042885,-0.03248021480615756,42.7682842665117,6.647216080145606,51.751456937213305,8.203885714285676,10.847902493753274,,,19.873987394042885,,
2021-06-08 05:00:00,32709.92,32887.82,32424.32,32817.09,6571.652986,35106.3385,37711.07285261967,32501.604147380327,0.14839111476234818,-799.9928467705904,-516.8011993986158,21.97559064898276,0.060560082125529324,45.23019593836645,6.172414882310457,48.05492391538249,11.753595376130594,11.215772939089781,,,,,
2021-06-08 06:00:00,32817.09,33155.0,32660.0,32840.38,4227.435963,34943.1945,37689.88403387032,32196.504966129676,0.15720883984263795,-841.9009624223472,-581.8211520033622,22.451616885438227,0.11720928520141946,46.83879656780982,8.578487499238548,44.622429019362954,12.90402535557389,10.95383548199672,,,,,
2021-06-08 07:00:00,32840.39,32986.4,32481.83,32892.95,4182.810042,34774.35799999999,37591.94429744719,31956.771702552796,0.16204965149592104,-860.9470250068771,-637.6463266040652,23.58488544543988,0.1661312553754612,48.41510967518589,7.965738337342949,43.272700954135196,14.534829146362002,13.064149959355495,,,,,
2021-06-08 08:00:00,32892.95,32945.0,32537.54,32596.49,2934.497913,34579.565,37435.47266614345,31723.657333856554,0.1651789238033183,-889.707022088136,-688.0584657008794,21.662333261397407,0.15281177968230694,49.878828969755475,7.396756980275571,40.18179348640793,6.884492854418646,11.44111578545151,32596.49,,,,
2021-06-08 09:00:00,32596.49,33246.09,32123.0,32966.7,6805.536932,34409.0765,37220.07483154869,31598.078168451313,0.1633870256034735,-872.5682507055462,-724.9604227018128,29.401698506460832,0.24344052719423998,51.42027893586736,6.868417155222921,41.26197545433764,23.0897646414887,14.836362214089784,,,,,
2021-06-08 10:00:00,32966.7,33373.01,32859.97,32912.25,4529.950734,34224.1235,36908.9594798282,31539.28752017181,0.156897282107353,-853.5402303083683,-750.676384223124,28.948698533318094,0.255688334435247,52.53294986752469,7.571806516351927,38.31469128224557,21.793335395082746,17.255864296996695,,,,,
2021-06-08 11:00:00,32912.2,32970.18,32666.65,32813.52,3784.332542,34049.025,36613.660352600935,31484.389647399068,0.15064368818789572,-836.7811802526703,-767.8973434290334,28.103191290564126,0.25912657549015433,53.6630831854121,7.030963157789778,37.40526445059674,19.067132032958465,21.316744023176636,,,,,
2021-06-08 12:00:00,32813.51,33188.77,32651.52,32805.07,4434.176311,33886.5305,36324.73490416367,31448.326095836328,0.14390404495164655,-814.7889765650252,-777.2756700562319,28.027739661894046,0.27822603835978404,54.06912848702788,8.861089801973044,34.73345968200104,27.01716721197186,22.62587821333769,,,,,
2021-06-08 13:00:00,32805.07,33247.25,32695.33,33089.99,3718.698122,33739.254499999995,35978.641299361996,31499.867700637995,0.1327466674974695,-765.5446123404326,-774.9294585130722,34.42108436585906,0.35503520423872903,54.26315358856893,8.889702259578936,32.25249813388924,44.591752976657,30.22535074052911,,33089.99,,34.42108436585906,UP
2021-06-08 14:00:00,33084.43,33179.23,32810.7,32882.06,2399.625682,33593.69,35641.14009532394,31546.23990467606,0.12189492105951695,-734.8256987514178,-766.9087065607414,32.174833837410006,0.32621554448988643,54.443319752753084,8.25472349294377,29.948748144524572,36.851150597145185,36.15335692859135,,,,,
2021-06-08 15:00:00,32882.06,32952.24,32364.93,32383.8,4139.345669,33426.623999999996,35277.647357985035,31575.600642014957,0.11075143921115332,-742.1313279295355,-761.9532308345003,27.537378025118613,0.21831149631326655,55.0070768998447,7.665100357154067,33.03734207334621,13.40867142071244,31.617191664838206,,,,,
2021-06-08 16:00:00,32383.8,32530.02,31428.63,31769.41,11267.834619,33240.7495,34962.774008762215,31518.72499123778,0.10360924676275528,-788.4089420816454,-767.2443730839294,23.113509918531236,0.07278787482020507,56.116336081159176,7.117593163650739,41.1973905969354,13.452178409723354,21.237333475860325,,,,,DOWN
2021-06-08 17:00:00,31769.42,31839.98,31000.0,31705.24,10762.994851,33044.2885,34490.99080583062,31597.586194169387,0.08756141357563894,-820.8005891037174,-777.9556162878871,22.70326752726959,0.03720661997867122,57.341815471647095,6.609193630288719,42.847948640583574,24.434812435685615,17.098554088707136,31705.24,,22.70326752726959,,
2021-06-08 18:00:00,31705.25,32378.36,31563.52,32174.17,6657.563975,32930.9755,34268.10512916793,31593.845870832072,0.08120801821785875,-799.4172861468869,-782.2479502596872,32.17683109809039,0.21700369078241522,56.99675319057624,12.389046435737896,39.787380759391496,49.48019603794326,29.122395627784076,,,,,
2021-06-08 19:00:00,32174.17,32210.52,31851.85,32156.31,3170.233084,32833.1235,34089.952945805184,31576.294054194823,0.07655862810647183,-774.9785469336421,-780.7940695944783,32.01588668981397,0.2307456861951522,56.67633821717777,11.504114514943604,36.94542488640223,48.72756541270371,40.88085796211086,,,,,UP
2021-06-08 20:00:00,32157.97,32782.69,32053.91,32735.9,4963.573958,32762.5225,33856.45492972065,31668.59007027935,0.06677949963838394,-700.7646227845617,-764.788180232495,42.131633635404,0.48783174386429146,54.99503601784051,17.228690109139205,34.3064658758737,73.15181984062436,57.11986043042378,,,,,
2021-06-08 21:00:00,32735.9,32999.35,32589.24,32864.18,3884.369199,32728.091999999997,33758.81694701738,31697.367052982612,0.0629871699833516,-624.4007264506436,-736.7106894761248,44.11370192131007,0.5660156719762154,52.960613288311805,18.503997092612675,31.85600394993354,78.55761248372315,66.81233257901708,,,,,
2021-06-08 22:00:00,32864.19,33841.98,32661.95,33596.12,5955.165172,32724.3805,33741.26097928782,31707.50002071218,0.06214818821629457,-499.06740937745417,-689.1820334563907,53.83069588340805,0.9286341992770532,49.62027927728152,26.12885311708774,29.58057502940194,91.34898908507448,81.01947380314066,,33596.12,,53.83069588340805,
2021-06-08 23:00:00,33596.15,33781.65,33260.56,33451.46,3935.237252,32708.1505,33662.813806764716,31753.487193235287,0.058374643149860427,-406.72424170972954,-632.6904751070585,51.909672968644756,0.8893045300541718,46.518540566295364,24.26250641486466,27.467676755275928,86.25887585415789,85.38849247431851,,,,,
2021-06-09 00:00:00,33456.2,33795.84,33343.88,33437.9,2250.438206,32744.5495,33753.467429654185,31735.63157034582,0.0616235645357822,-330.8222813768225,-572.3168363610114,51.72334200003702,0.8436109517042938,43.61284732503703,22.69154179498071,25.50569979439863,85.78174371388957,87.79653621770733,,,,,
2021-06-09 01:00:00,33437.91,33646.98,33280.19,33380.81,2109.116598,32772.735499999995,33820.9193312548,31724.55166874519,0.06396681969100848,-272.13906706523994,-512.281282501857,50.89502398114619,0.7900609997351619,41.021516347119096,21.070717342862082,24.406083456209632,83.77293295519304,85.2711841744135,,,,,
2021-06-09 02:00:00,33380.8,33540.47,32858.68,32886.11,3656.210678,32775.022,33824.02632207418,31726.017677925814,0.06401242519832234,-262.5241375601181,-462.32985351350925,44.277968600574404,0.5529492575303925,39.27852792198115,19.565666071155846,27.36547024461394,66.36605465203831,78.64024377370697,,,,,
2021-06-09 03:00:00,32886.11,33049.99,32441.4,32510.73,2920.949523,32755.911000000004,33809.78470294737,31702.037297052637,0.0643470855044982,-281.9441882680985,-426.2527204644271,40.02550885677754,0.38367628904948153,38.23160929352393,18.168118466250668,30.037029736775526,53.15765768935734,67.76554843219623,32510.73,,40.02550885677754,,
2021-06-09 04:00:00,32510.73,33248.9,32396.82,32870.77,3740.133883,32769.62499999999,33821.900981620085,31717.3490183799,0.0642226440870222,-265.2251490189374,-394.0472061753292,45.4381123837362,0.5480601105445172,36.861833280841886,18.96343391680203,27.891527572243447,65.82629012167554,61.78333415435707,,,,,
2021-06-09 05:00:00,32870.77,33100.0,32610.73,32863.07,3054.194549,32764.4435,33813.64961347759,31715.237386522418,0.064045410292263,-249.71792283493414,-365.1813495072502,45.34386206939019,0.5470005362783772,35.589898415482715,17.608902899015693,25.89927556789667,65.55535225441409,61.51310002181566,,,,,
2021-06-09 06:00:00,32862.25,32985.89,32536.49,32967.6,2887.155355,32767.211,33818.348889355,31716.073110645,0.06415791013492121,-226.38402288025827,-337.42188418185185,46.952514564134155,0.595320034616467,34.5276981633155,16.351124100054324,24.89745681928905,69.23342176932971,66.87168804847312,,,,,
2021-06-09 07:00:00,32969.02,33784.85,32900.01,33502.57,5609.195734,32801.663499999995,33903.15535312265,31700.171646877337,0.06716073123075955,-162.84693302099913,-302.50689394968134,54.35664435670736,0.8181623622603201,32.234043042303696,24.264093874370896,23.119067019620037,85.1035348437101,73.29743628915129,,,,,
2021-06-09 08:00:00,33502.57,34360.0,33423.2,34203.9,7580.074294,32871.604999999996,34139.13635670538,31604.073643294614,0.07712013798567985,-55.26480368707416,-253.0584758971599,61.870285457279806,1.0255471562703427,30.995111938363728,28.97866976536616,21.467705066484992,93.77628929689219,82.70441530331067,,,,,
2021-06-09 09:00:00,34203.89,34512.95,34080.0,34169.05,6543.907816,32925.558000000005,34317.94124743238,31533.174752567626,0.0845776552933365,26.87293073732144,-197.07219457026363,61.33001527061997,0.9465336689065517,30.05763664183327,28.60925218737025,19.93429754176459,86.01486759060468,88.29823057706899,,,,,
2021-06-09 10:00:00,34168.11,34299.03,33808.0,34056.25,4863.509494,32984.2675,34465.135593686886,31503.399406313118,0.08979238927691112,81.92132176177256,-141.2734913038564,59.51837911680993,0.8619439518516154,28.644353609912603,26.56573414927247,21.616601496888798,78.41815011365098,86.06976900038262,,,,,
2021-06-09 11:00:00,34056.25,34385.0,33967.68,33999.48,4508.544055,33065.0515,34583.78941684199,31546.31358315802,0.09186363534573565,119.58816577093967,-89.10115988889716,58.580502991485474,0.807633229419537,27.4695269922472,25.649133189600242,20.07255851548557,75.7354226819716,80.05614679540909,,,,,
2021-06-09 12:00:00,33999.48,34730.0,33925.6,34477.15,5187.114595,33200.438500000004,34715.61961247151,31685.257387528498,0.09127476508911216,185.84112706891756,-34.112702497334205,63.75571011459583,0.921306565100152,26.932518269880333,27.929918867759472,18.63880432085693,89.16285927360947,81.10547735641069,,,,,
2021-06-09 13:00:00,34476.8,35045.55,34352.37,34972.42,6329.577646,33363.7975,34904.50835380294,31823.086646197055,0.09235824272119768,275.139588110389,27.73775562421046,68.19323816692739,1.0220390626928566,26.882987650253416,29.621084204551074,17.307461142189922,97.23905418823342,87.37911204793816,,,,,
2021-06-09 14:00:00,34972.42,35450.0,34830.0,34891.62,8640.940624,33499.67,35077.49685121687,31921.843148783122,0.09419954591892245,335.5216919184022,89.29454288304883,66.75723991716998,0.9410971960980656,27.34338762471512,32.13899565716335,16.071213906632146,81.71152699808077,89.37114681997456,,,,,
2021-06-09 15:00:00,34891.62,35199.61,34769.2,35082.33,5085.257265,33645.971000000005,35241.84861059416,32050.093389405847,0.09486292493054563,394.2193322930034,150.27950076503976,68.44616924665824,0.9500216653409997,27.626025912229412,29.843353091056347,15.61480309466097,87.95780137430488,88.9694608535397,,,,,
2021-06-09 16:00:00,35087.22,35369.79,34512.94,34672.51,7815.092664,33742.8015,35341.18559071259,32144.417409287416,0.09473926405977791,403.02279037858534,200.8281586877489,61.24520193496093,0.7908276256633416,27.29378871771692,27.711684996597306,17.35723376335218,74.53507490550842,81.40146775929803,,,,,
2021-06-09 17:00:00,34672.52,36736.0,34658.97,36357.11,17365.212501,33917.448,35841.7007340035,31993.19526599649,0.1134668347691432,539.7112797100417,268.6047828922075,73.55930704513354,1.1339245248008998,28.29629240277216,38.82414949439285,16.11743134275877,91.26816587465837,84.58701405149056,,,,,
2021-06-09 18:00:00,36356.42,36699.0,36070.05,36488.03,7745.256902,34062.0435,36294.5563036766,31829.530696323396,0.1310850773634062,651.0966057565529,345.1031474650766,74.24423626511327,1.0433309264799677,29.227188680757838,36.05099594054102,14.966186239151549,94.09526349502677,86.63283475839785,,,,,
2021-06-09 19:00:00,36488.02,37000.0,36263.16,36536.51,6431.360713,34216.296,36684.998378611934,31747.59362138807,0.14429980256261118,734.8117574304197,423.0448694581453,74.50758134052666,0.9699258242106483,30.331580134573866,36.353553866906545,13.897172929719279,89.61601967957957,91.6598163497549,,,,74.50758134052666,
2021-06-09 20:00:00,36536.51,36798.9,35816.0,35886.37,6223.894958,34338.7195,36886.46694174639,31790.97205825361,0.1483891932397997,740.1636084193451,486.4686172503853,64.92097754905461,0.8037291834035057,30.52842309304136,33.75687143287461,16.97201216670285,72.83822643469867,85.51650320310166,,,,,
2021-06-09 21:00:00,35886.37,36435.35,35650.16,36260.45,4818.232787,34482.7015,37126.190902718554,31839.212097281452,0.153322639336628,765.7628807231667,542.3274699449416,67.5112177107458,0.8362503549610917,30.413605891637786,31.345666317621056,17.282052402450827,79.32369715947209,80.59264775791678,,,,,
2021-06-09 22:00:00,36260.45,36506.86,36112.0,36368.19,2979.201869,34656.8055,37316.16396895035,31997.44703104965,0.15346818211218857,785.6872919987363,590.9994343557006,68.23864360502193,0.8217664184767627,30.3834908545361,29.797480539584754,16.047620081854994,80.20645363408528,77.45612574275201,,,,,
2021-06-09 23:00:00,36368.19,36763.0,36180.0,36635.7,2960.872866,34863.054,37460.725223501235,32265.38277649876,0.14902143819650662,813.6837134423549,635.5362901730315,70.03275683274214,0.8411990678348359,30.626498169345407,30.108062370318112,14.901361499289711,88.58709273182949,82.70574784179563,,,,,
2021-06-10 00:00:00,36641.21,37353.56,36507.0,37098.53,4960.255467,35074.442,37677.556113183855,32471.32788681615,0.14843367219834044,863.2663944502056,681.0823110284664,72.88642669015411,0.8887820341314863,31.396785211749023,33.39668101078171,13.836978530493521,92.56029825318852,87.11794820636776,,,,,
2021-06-10 01:00:00,37098.31,37534.79,36960.0,37388.05,4701.451279,35300.691,37881.01363649664,32720.36836350336,0.14619105538170002,915.3710431500585,727.9400574527849,74.5209174643094,0.9044763570407724,32.26336550220765,32.65651162866926,12.848622917239675,95.93426779970027,92.36055292823943,,37388.05,,74.5209174643094,
2021-06-10 02:00:00,37388.05,37666.11,36853.95,36948.32,5776.297141,35499.727,37932.17733211242,33067.27666788758,0.13704050919109442,910.684018155036,764.4888495932353,67.83246668229381,0.7977641477147849,33.17865587565115,31.5152611380572,11.930864134045734,78.33897650388982,88.94451418559287,,,,,
2021-06-10 03:00:00,36952.95,37349.99,36875.22,36876.21,2963.903363,35668.409,37982.751760429805,33354.066239570195,0.12976989023703328,890.8813174557363,789.7673431657356,66.77406807140675,0.7609382284791071,34.02856836481138,29.264171049043775,11.078659550118502,74.94901955809544,83.07408795389517,,,,,
2021-06-10 04:00:00,36878.53,37120.0,36751.07,37114.25,2832.603283,35813.9265,38106.43279067177,33521.42020932823,0.128023175044589,884.2028332226764,808.6544411771239,68.52022168003155,0.7836030385807503,34.502256074284595,27.173873110309565,11.463742689586121,82.49824779507604,78.59541461902045,,,,,
2021-06-10 05:00:00,37114.25,37450.0,36931.01,36959.69,3533.405561,35953.4585,38162.616515737216,33744.300484262785,0.12288987529459595,856.5644443474812,818.2364418111955,66.09147311149974,0.7277409521709142,35.27930935453883,28.333855507040578,10.644903923621792,77.59651398433961,78.34792711250368,,,,,
2021-06-10 06:00:00,36959.7,37220.99,36646.46,36797.0,3518.811673,36090.496,38138.2612800055,34042.7307199945,0.11347947559410103,812.1708981472839,817.0233330784133,63.53848333455392,0.6725060989407202,35.268390603322075,26.3100086795494,12.631307835798108,71.09845235007347,77.06440470982972,,,,,DOWN
2021-06-10 07:00:00,36797.0,36969.59,36500.0,36827.57,3302.400575,36231.9005,38049.32511314999,34414.475886850014,0.10032179311984969,770.5727534232356,807.7332171473779,63.82128117591645,0.6638773613194257,34.83133061971373,24.430722340502044,13.402506160891747,58.40472233934363,69.0332295579189,,,,,
